MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type
64019,,2019-12-03 13:55,USD,True,5.0,2024-08-01 01:07,BACKER,Backer,285.0,USER
64080,,2019-12-03 19:56,USD,True,75.0,2019-12-03 19:55,BACKER,0,75.0,USER
64100,,2019-12-04 00:06,USD,True,20.0,2019-12-04 00:06,BACKER,0,20.0,USER
64235,,2019-12-04 19:03,USD,True,25.0,2019-12-04 19:03,BACKER,0,25.0,ORGANIZATION
64390,,2019-12-05 22:34,USD,True,250.0,2019-12-05 22:34,BACKER,0,250.0,USER
64676,,2019-12-08 04:50,USD,True,5.0,2019-12-08 04:50,BACKER,0,5.0,USER
64792,,2019-12-09 03:55,USD,False,200.0,2020-05-02 10:18,BACKER,Bronze Sponsor,1200.0,ORGANIZATION
64947,,2019-12-10 03:18,USD,True,5.0,2019-12-10 03:18,BACKER,0,5.0,USER
64965,,2019-12-10 05:58,USD,True,5.0,2019-12-10 05:58,BACKER,0,5.0,USER
65069,,2019-12-10 20:10,USD,True,5.0,2019-12-10 20:10,BACKER,0,5.0,USER
65572,,2019-12-14 20:34,USD,True,5.0,2019-12-14 20:34,BACKER,0,5.0,USER
65840,,2019-12-17 01:57,USD,True,5.0,2019-12-17 01:57,BACKER,0,5.0,USER
65955,,2019-12-17 17:49,USD,True,5.0,2019-12-17 17:49,BACKER,0,5.0,USER
66009,,2019-12-17 22:05,USD,True,5.0,2019-12-17 22:05,BACKER,0,5.0,USER
66277,,2019-12-19 10:50,USD,True,3000.0,2022-01-04 19:58,BACKER,0,3621.0,ORGANIZATION
66458,@opencollective @captainfact_io,2019-12-19 17:13,USD,True,10.0,2024-07-01 00:06,BACKER,Backer,668.0,USER
66850,,2019-12-19 17:13,USD,True,10.0,2019-02-27 05:02,BACKER,0,160.0,USER
67018,,2019-12-19 17:13,USD,True,10.0,2021-10-01 00:17,BACKER,0,450.0,ORGANIZATION
67058,,2019-12-19 17:28,USD,True,5.0,2019-12-19 17:28,BACKER,0,5.0,USER
67160,,2019-12-20 09:06,USD,False,5.0,2020-07-01 05:03,BACKER,Backer,35.0,USER
67226,,2019-12-20 15:28,USD,True,5.0,2019-12-20 15:28,BACKER,0,5.0,USER
67396,,2019-12-22 12:39,USD,True,400.0,2019-12-22 12:39,BACKER,0,400.0,COLLECTIVE
67467,,2019-12-23 07:46,USD,True,5.0,2019-12-23 07:46,BACKER,0,5.0,USER
67468,,2019-12-23 07:49,USD,True,5.0,2019-12-23 07:49,BACKER,0,5.0,USER
67469,,2019-12-23 07:56,USD,True,5.0,2019-12-23 07:56,BACKER,0,5.0,USER
68143,,2019-12-30 12:49,USD,True,5.0,2019-12-30 12:49,BACKER,0,5.0,USER
68278,Igalia,2019-12-31 16:33,USD,True,5.0,2019-12-31 16:33,BACKER,0,5.0,USER
68369,,2020-01-01 08:10,USD,True,2.0,2024-08-01 14:01,BACKER,0,88.0,USER
68376,,2020-01-01 10:31,USD,True,5.0,2020-01-01 10:31,BACKER,0,5.0,USER
68572,,2020-01-03 03:30,USD,True,1.0,2020-01-03 03:30,BACKER,0,1.0,USER
68769,,2020-01-04 20:19,USD,True,12.0,2022-01-05 12:04,BACKER,0,36.0,USER
68792,,2020-01-05 04:37,USD,True,5.0,2020-01-05 04:37,BACKER,0,5.0,USER
69655,@mozilla,2020-01-09 22:02,USD,True,5.0,2024-08-01 00:06,BACKER,Backer,280.0,USER
69845,,2020-01-10 16:14,USD,True,20.0,2020-01-10 16:14,BACKER,0,20.0,USER
70013,,2020-01-11 19:54,USD,True,10.0,2020-01-11 19:54,BACKER,0,10.0,USER
70016,,2020-01-11 20:27,USD,True,20.0,2020-01-11 20:27,BACKER,0,20.0,USER
70739,,2020-01-15 16:42,USD,False,10.0,2022-09-01 12:56,BACKER,Backer,330.0,ORGANIZATION
71271,,2020-01-19 19:27,USD,True,75.0,2020-01-19 19:27,BACKER,0,75.0,USER
71623,,2020-01-21 20:27,USD,True,75.0,2020-01-21 20:27,BACKER,0,75.0,USER
71794,,2020-01-22 20:39,USD,True,5.0,2020-01-22 20:39,BACKER,0,5.0,USER
71940,,2020-01-23 19:09,USD,False,10.0,2024-02-01 02:04,BACKER,Backer,490.0,USER
72094,,2020-01-24 19:23,USD,True,75.0,2020-01-24 19:23,BACKER,0,75.0,USER
72238,@xpbytes,2020-01-25 22:16,USD,False,5.0,2020-07-01 05:13,BACKER,Backer,30.0,USER
72244,,2020-01-25 23:28,USD,True,75.0,2020-01-25 23:28,BACKER,0,75.0,USER
72573,,2020-01-28 15:11,USD,True,25.0,2020-01-28 15:11,BACKER,0,25.0,USER
72730,,2020-01-29 18:01,USD,True,75.0,2020-01-29 18:01,BACKER,0,75.0,USER
73404,,2020-02-03 18:12,USD,True,25.0,2020-02-03 18:12,BACKER,0,25.0,USER
73719,,2020-02-05 14:51,USD,True,10.0,2020-02-05 14:51,BACKER,0,10.0,USER
73907,,2020-02-06 21:47,USD,True,25.0,2020-02-06 21:47,BACKER,0,25.0,USER
74019,,2020-02-07 17:14,USD,True,75.0,2020-02-07 17:14,BACKER,0,75.0,USER
74108,,2020-02-08 04:53,USD,True,-5000.0,2020-05-04 22:24,CONTRIBUTOR,0,0.0,USER
74286,,2020-02-09 18:49,USD,True,2.0,2020-03-22 03:46,BACKER,0,6.0,USER
74437,,2020-02-10 16:16,USD,True,10.0,2024-02-01 01:05,CONTRIBUTOR,0,580.0,USER
74511,,2020-02-11 00:29,USD,True,-5000.0,2020-02-14 02:51,CONTRIBUTOR,0,0.0,USER
74706,,2020-02-12 02:15,USD,True,-506.61,2023-03-09 17:05,CONTRIBUTOR,0,0.0,USER
75128,,2020-02-14 14:05,USD,False,5.0,2020-12-01 08:38,BACKER,Backer,55.0,USER
76090,,2020-02-20 15:20,USD,True,5.0,2020-02-20 15:20,BACKER,0,5.0,USER
76128,,2020-02-21 01:01,USD,True,7.0,2020-02-21 01:02,BACKER,0,17.85,USER
76685,,2020-02-25 18:42,USD,False,5.0,2020-08-01 10:50,BACKER,Backer,30.0,USER
76841,,2020-02-26 21:55,USD,True,2200.0,2020-02-26 21:55,BACKER,0,2200.0,ORGANIZATION
77085,,2020-02-28 05:49,USD,True,5.0,2020-02-28 05:49,BACKER,0,5.0,USER
77086,,2020-02-28 05:49,0,True,0.0,2024-08-27 09:23,BACKER,0,100.0,ORGANIZATION
77115,,2020-02-28 10:32,USD,True,5.0,2020-02-28 10:32,BACKER,0,5.0,USER
77235,,2020-02-28 22:22,USD,True,5.0,2020-02-28 22:22,BACKER,0,5.0,USER
77253,,2020-02-28 23:16,USD,False,5.0,2021-07-01 18:05,BACKER,Backer,85.0,ORGANIZATION
77301,,2020-02-29 05:48,USD,True,25.0,2020-02-29 05:48,BACKER,0,25.0,USER
77475,,2020-03-01 18:26,USD,True,20.0,2020-03-01 18:26,BACKER,0,20.0,USER
77492,,2020-03-01 20:52,USD,True,5.0,2020-03-01 20:52,BACKER,0,5.0,USER
77502,,2020-03-01 22:44,USD,True,5.0,2020-03-01 22:44,BACKER,0,5.0,USER
77512,,2020-03-02 00:12,USD,True,5.0,2020-03-02 00:12,BACKER,0,5.0,USER
77515,,2020-03-02 00:45,USD,True,5.0,2020-03-02 00:45,BACKER,0,5.0,USER
77542,,2020-03-02 06:45,USD,True,5.0,2020-03-02 06:45,BACKER,0,5.0,USER
77589,,2020-03-02 11:34,USD,False,1.0,2022-11-01 07:14,BACKER,Backer,61.0,USER
77642,,2020-03-02 17:00,USD,True,10.0,2020-03-02 17:00,BACKER,0,10.0,USER
77643,,2020-03-02 17:02,USD,True,5.0,2020-03-02 17:02,BACKER,0,5.0,USER
77804,,2020-03-03 12:45,USD,True,5.0,2020-03-03 12:45,BACKER,0,5.0,USER
77846,,2020-03-03 19:19,USD,True,20.0,2020-03-03 19:19,BACKER,0,20.0,USER
77893,,2020-03-04 00:25,USD,True,5.0,2020-03-04 00:25,BACKER,0,5.0,USER
77900,,2020-03-04 01:51,USD,True,5.0,2020-03-04 01:50,BACKER,0,5.0,USER
78596,,2020-03-08 16:56,USD,True,5.0,2020-03-08 16:56,BACKER,0,5.0,USER
79112,,2020-03-12 03:47,USD,True,5.0,2020-03-12 03:47,BACKER,0,5.0,USER
81610,,2020-03-25 01:11,USD,True,5.0,2020-03-25 01:11,BACKER,0,5.0,USER
82517,,2020-03-29 09:09,USD,True,5.0,2020-03-29 09:09,BACKER,0,5.0,USER
82523,,2020-03-29 09:43,USD,True,5.0,2020-03-29 09:43,BACKER,0,5.0,USER
82955,,2020-03-31 00:01,USD,True,5.0,2020-03-31 00:01,BACKER,0,5.0,USER
83192,,2020-03-31 16:24,USD,True,5.0,2020-03-31 16:24,BACKER,0,5.0,USER
83288,,2020-04-01 02:11,USD,True,25.0,2020-04-01 02:11,BACKER,0,25.0,USER
83318,,2020-04-01 06:32,USD,False,200.0,2020-06-03 05:20,BACKER,Bronze Sponsor,600.0,ORGANIZATION
83399,,2020-04-01 13:12,USD,True,20.0,2020-04-01 13:12,BACKER,0,20.0,USER
83810,,2020-04-02 16:14,USD,True,25.0,2020-04-02 16:14,BACKER,0,25.0,USER
84231,,2020-04-03 16:54,USD,True,200.0,2024-08-01 01:08,BACKER,Bronze Sponsor,10600.0,ORGANIZATION
85084,,2020-04-06 21:41,USD,True,2316.0,2024-07-25 09:19,BACKER,0,118290.16,ORGANIZATION
85450,,2020-04-08 03:22,USD,True,927.78,2020-04-08 03:22,BACKER,0,927.78,ORGANIZATION
85665,,2020-04-08 15:45,USD,True,300.0,2021-05-16 18:52,BACKER,0,325.0,USER
85772,,2020-04-08 20:15,USD,False,5.0,2020-10-01 04:19,BACKER,Backer,35.0,ORGANIZATION
86493,,2020-04-11 03:04,USD,True,5.0,2020-04-11 03:04,BACKER,0,5.0,USER
87062,,2020-04-13 14:07,USD,True,15.0,2020-04-13 14:07,BACKER,0,15.0,USER
87076,,2020-04-13 14:22,USD,True,15.0,2020-04-13 14:22,BACKER,0,15.0,USER
87417,,2020-04-14 13:08,USD,True,15.0,2020-04-14 13:08,BACKER,0,15.0,USER
88800,,2020-04-18 07:57,USD,True,10.0,2020-04-18 07:57,BACKER,0,10.0,USER
89503,,2020-04-20 01:39,USD,True,5.0,2020-04-20 01:39,BACKER,0,5.0,USER
91112,,2020-04-23 22:30,USD,True,20.0,2024-04-01 01:08,BACKER,0,100.0,USER
92590,,2020-04-29 05:02,0,True,0.0,2024-08-27 09:23,CONTRIBUTOR,0,0.0,USER
93374,,2020-05-01 06:06,USD,False,5.0,2020-05-01 06:06,BACKER,Backer,5.0,ORGANIZATION
95227,,2020-05-06 14:06,USD,True,3.0,2020-05-06 14:06,BACKER,0,3.0,USER
97383,,2020-05-14 07:16,USD,True,20.0,2023-03-09 07:33,BACKER,0,25.0,ORGANIZATION
98194,,2020-05-17 10:44,USD,True,-5000.0,2021-07-19 14:42,CONTRIBUTOR,0,0.0,USER
98238,,2020-05-17 14:30,USD,False,5.0,2022-12-03 00:03,BACKER,Bronze Sponsor,935.0,ORGANIZATION
101218,,2020-05-28 15:28,USD,True,500.0,2024-08-01 01:10,BACKER,Silver Sponsor,25500.0,ORGANIZATION
101360,,2020-05-29 02:51,USD,True,-100.0,2021-01-07 23:04,CONTRIBUTOR,0,0.0,USER
101691,,2020-05-30 11:04,USD,True,5.0,2020-05-30 11:04,BACKER,0,5.0,USER
102083,,2020-06-01 13:03,USD,False,5.0,2023-09-01 03:06,BACKER,Backer,230.0,USER
106631,,2020-06-17 17:02,USD,True,10.0,2024-05-02 00:03,BACKER,0,54.0,USER
109741,,2020-06-28 22:07,0,True,0.0,2024-08-27 09:23,BACKER,0,0.0,ORGANIZATION
109807,,2020-06-29 09:12,USD,True,10.0,2020-06-29 09:12,BACKER,0,10.0,COLLECTIVE
110220,,2020-06-30 23:32,USD,False,200.0,2020-09-01 08:52,BACKER,Bronze Sponsor,600.0,ORGANIZATION
110683,,2020-07-02 16:39,USD,True,15.0,2020-07-02 16:39,BACKER,0,15.0,USER
110873,,2020-07-03 08:55,USD,True,1.0,2020-07-03 08:55,BACKER,0,1.0,USER
111505,,2020-07-06 19:29,USD,False,5.0,2020-09-01 09:34,BACKER,Backer,15.0,ORGANIZATION
112257,,2020-07-09 18:57,USD,False,10.0,2024-01-19 10:11,BACKER,Backer,430.0,USER
112259,,2020-07-09 18:58,USD,True,5.0,2024-07-01 03:03,BACKER,0,21.0,USER
112386,,2020-07-10 09:29,USD,True,1.0,2020-07-10 09:29,BACKER,0,1.0,USER
112874,,2020-07-13 02:53,USD,True,25.0,2020-07-13 02:53,BACKER,0,25.0,USER
114373,@justinnoel,2020-07-19 11:16,USD,False,5.0,2022-06-02 01:10,BACKER,Backer,115.0,USER
114495,,2020-07-20 00:24,USD,True,170.0,2024-08-01 06:03,BACKER,0,3170.0,ORGANIZATION
115192,,2020-07-23 12:07,USD,True,10.0,2024-08-01 06:03,BACKER,0,490.0,ORGANIZATION
115224,,2020-07-23 15:54,USD,True,200.0,2020-07-23 15:54,BACKER,0,200.0,USER
115225,,2020-07-23 15:54,USD,True,1000.0,2024-06-01 01:03,BACKER,0,69610.0,FUND
117817,,2020-08-05 13:31,USD,False,200.0,2020-08-05 13:31,BACKER,Bronze Sponsor,200.0,ORGANIZATION
118651,,2020-08-10 03:21,USD,True,1.0,2020-08-10 03:21,BACKER,0,1.0,USER
119468,,2020-08-13 17:49,USD,True,5.0,2020-08-13 17:49,BACKER,0,5.0,USER
120413,,2020-08-18 15:50,USD,True,20.0,2020-08-18 15:50,BACKER,0,20.0,USER
121258,,2020-08-22 10:54,USD,False,10.0,2020-08-22 10:54,BACKER,Backer,10.0,ORGANIZATION
121320,neptium,2020-08-22 17:44,USD,True,2.0,2020-10-01 07:09,BACKER,0,4.0,USER
121932,@DesignDepot,2020-08-25 13:49,USD,True,1.0,2022-02-06 00:02,BACKER,0,18.0,USER
122227,,2020-08-26 18:02,USD,True,350.0,2020-08-26 18:02,BACKER,0,350.0,ORGANIZATION
122689,,2020-08-28 17:19,USD,True,25.0,2020-08-28 17:19,BACKER,0,25.0,USER
124183,Trouva,2020-09-04 17:22,USD,True,2.0,2024-08-01 05:03,BACKER,0,96.0,USER
124333,,2020-09-06 02:16,USD,False,200.0,2021-05-01 12:07,BACKER,Bronze Sponsor,1800.0,ORGANIZATION
124382,,2020-09-06 10:03,USD,True,2.0,2021-05-01 05:05,BACKER,0,18.0,USER
124415,@sayyupnl,2020-09-06 17:31,USD,True,5.0,2024-08-01 03:04,BACKER,Backer,240.0,USER
125528,,2020-09-10 14:27,USD,True,1000.0,2020-09-10 14:27,BACKER,0,1000.0,ORGANIZATION
126912,,2020-09-17 02:00,USD,True,655.58,2024-08-15 17:52,BACKER,0,7384.88,ORGANIZATION
128251,,2020-09-23 16:12,USD,True,1.0,2020-11-01 04:08,BACKER,0,2.0,USER
130347,,2020-10-04 00:08,USD,True,10.0,2020-10-04 00:08,BACKER,0,10.0,USER
130433,,2020-10-04 15:27,USD,False,5.0,2022-09-01 15:00,BACKER,Backer,120.0,USER
130878,,2020-10-06 08:32,USD,True,1.0,2020-10-06 08:32,BACKER,0,1.0,USER
131989,,2020-10-09 13:41,USD,False,5.0,2022-12-01 07:06,BACKER,Backer,135.0,USER
132168,,2020-10-10 10:23,USD,True,5.0,2023-10-01 05:02,BACKER,0,20.0,ORGANIZATION
132589,,2020-10-12 15:35,USD,True,5.0,2024-08-01 00:09,BACKER,Backer,235.0,USER
132777,,2020-10-13 09:11,USD,True,20.0,2020-10-13 09:11,BACKER,0,20.0,USER
134183,,2020-10-19 13:43,USD,True,20.0,2020-10-19 13:43,BACKER,0,20.0,USER
135173,,2020-10-22 21:34,USD,True,2000.0,2024-08-01 04:05,BACKER,Platinum Sponsor,92000.0,ORGANIZATION
137350,,2020-11-01 22:35,USD,True,5.0,2020-11-01 22:35,BACKER,0,5.0,USER
140442,,2020-11-13 21:09,USD,False,1000.0,2022-02-01 00:24,BACKER,Gold Sponsor,16000.0,FUND
144200,,2020-11-26 16:49,USD,True,2.0,2020-11-26 16:49,BACKER,0,2.0,USER
146034,,2020-12-02 00:20,USD,True,5.0,2020-12-02 00:20,BACKER,0,5.0,USER
146183,,2020-12-02 07:04,USD,True,100.0,2020-12-02 07:04,BACKER,0,100.0,USER
148141,,2020-12-08 02:26,USD,True,20.0,2020-12-08 02:26,BACKER,0,20.0,USER
149485,,2020-12-12 22:19,USD,True,5.0,2020-12-12 22:19,BACKER,0,5.0,ORGANIZATION
150093,,2020-12-15 11:14,USD,True,20.0,2020-12-15 11:14,BACKER,0,20.0,USER
151535,,2020-12-18 19:16,USD,True,5.0,2020-12-18 19:16,BACKER,0,5.0,USER
153447,,2020-12-25 06:06,USD,False,200.0,2020-12-25 06:06,BACKER,Bronze Sponsor,200.0,USER
154581,,2020-12-30 14:28,USD,False,10.0,2021-04-01 12:03,BACKER,Backer,40.0,ORGANIZATION
154808,@pipedrive,2020-12-31 04:54,USD,False,5.0,2022-03-01 16:04,BACKER,Backer,75.0,USER
155345,,2021-01-01 18:42,USD,False,5.0,2021-10-01 08:10,BACKER,Backer,50.0,USER
157553,,2021-01-07 21:23,USD,True,-100.0,2021-01-07 21:23,CONTRIBUTOR,0,0.0,USER
157883,@salesforce,2021-01-08 18:44,USD,True,50.0,2021-01-08 18:44,BACKER,0,50.0,USER
158702,,2021-01-12 04:01,USD,True,5.0,2021-01-12 04:01,BACKER,0,5.0,USER
159177,,2021-01-13 11:18,USD,True,670.0,2021-01-13 11:18,BACKER,0,670.0,ORGANIZATION
159864,,2021-01-15 16:12,USD,False,200.0,2021-02-01 22:13,BACKER,Bronze Sponsor,400.0,ORGANIZATION
160806,,2021-01-19 12:35,USD,True,10.0,2024-08-01 04:07,BACKER,Backer,430.0,ORGANIZATION
162998,,2021-01-27 11:00,USD,True,5.0,2024-07-01 03:07,BACKER,Backer,210.0,ORGANIZATION
163129,,2021-01-27 17:55,USD,False,500.0,2021-09-01 13:08,BACKER,Silver Sponsor,4000.0,ORGANIZATION
163796,,2021-01-29 18:34,USD,False,200.0,2023-09-01 07:08,BACKER,Bronze Sponsor,19200.0,ORGANIZATION
171512,,2021-02-20 14:36,USD,False,5.0,2021-11-01 11:18,BACKER,Backer,45.0,USER
172277,,2021-02-23 00:29,USD,False,10.0,2023-09-01 08:03,BACKER,Backer,310.0,ORGANIZATION
174013,,2016-01-01 00:00,USD,True,-3160.4,2024-08-16 04:45,CONTRIBUTOR,0,0.0,USER
174017,@webpack @eslint,2016-01-01 00:00,USD,True,-460.0,2024-08-06 13:35,CONTRIBUTOR,0,0.0,USER
174064,,2016-01-01 00:00,USD,True,-100.0,2021-09-17 00:04,CONTRIBUTOR,0,0.0,USER
174263,@herodevs,2016-01-01 00:00,USD,True,5.0,2024-07-01 00:05,CONTRIBUTOR,0,335.0,USER
174373,,2016-01-01 00:00,USD,True,-100.0,2021-02-05 00:48,CONTRIBUTOR,0,0.0,USER
174385,,2016-01-01 00:00,USD,True,-100.0,2021-01-07 23:04,CONTRIBUTOR,0,0.0,USER
175217,,2021-03-01 10:15,USD,False,5.0,2022-02-01 11:18,BACKER,Backer,60.0,USER
175490,,2021-03-02 01:19,USD,False,5.0,2022-09-02 15:19,BACKER,Backer,95.0,ORGANIZATION
180975,,2021-03-21 07:26,USD,False,5.0,2021-03-21 07:26,BACKER,Backer,5.0,USER
181270,,2021-03-22 13:13,USD,True,400.0,2021-03-22 13:13,BACKER,0,400.0,ORGANIZATION
181944,,2021-03-24 13:29,USD,False,5.0,2021-03-24 13:29,BACKER,Backer,5.0,ORGANIZATION
182204,,2021-03-25 08:49,USD,True,5.0,2024-01-25 10:26,BACKER,0,160.0,USER
182421,,2021-03-25 20:33,USD,False,10.0,2024-01-01 07:08,BACKER,Backer,730.0,ORGANIZATION
182772,,2021-03-27 07:51,USD,True,5.0,2024-08-02 09:03,BACKER,Backer,200.0,USER
183459,,2021-03-30 01:03,USD,True,-150.0,2021-03-30 01:03,CONTRIBUTOR,0,0.0,USER
183460,,2021-03-30 01:03,USD,True,-100.0,2024-08-15 17:01,CONTRIBUTOR,0,0.0,USER
183461,,2021-03-30 01:03,USD,True,-100.0,2022-02-02 08:01,CONTRIBUTOR,0,0.0,USER
183462,,2021-03-30 01:03,USD,True,-100.0,2021-03-30 01:03,CONTRIBUTOR,0,0.0,USER
184532,,2021-04-02 01:06,USD,True,-100.0,2021-04-02 01:06,CONTRIBUTOR,0,0.0,USER
186013,,2021-04-06 23:13,USD,True,-100.0,2021-04-06 19:31,CONTRIBUTOR,0,0.0,USER
187514,,2021-04-13 01:57,USD,True,-100.0,2021-04-13 01:56,CONTRIBUTOR,0,0.0,USER
187950,,2021-04-14 14:57,USD,True,5.0,2024-08-01 04:08,BACKER,Backer,205.0,USER
188130,@freshket,2021-04-15 03:27,USD,True,5.0,2021-04-15 03:27,BACKER,0,5.0,USER
189927,,2021-04-23 06:42,USD,True,20.0,2021-04-23 06:42,BACKER,0,20.0,USER
194345,,2021-05-06 15:38,USD,True,5.0,2021-05-06 15:38,BACKER,0,5.0,USER
194724,,2021-05-08 00:11,USD,True,1.64,2024-08-01 15:38,BACKER,0,30229.81,FUND
195302,@Alauda,2021-05-11 04:03,USD,True,-100.0,2022-08-02 09:02,CONTRIBUTOR,0,0.0,USER
195429,,2021-05-11 14:43,USD,True,-1150.0,2024-03-05 19:04,CONTRIBUTOR,0,0.0,USER
195490,,2021-05-11 17:49,USD,True,100.0,2021-05-11 17:49,BACKER,0,100.0,USER
195771,,2021-05-12 16:27,USD,True,6.0,2021-05-12 16:27,BACKER,0,6.0,USER
195851,,2021-05-13 00:16,USD,True,10.0,2021-05-13 00:16,BACKER,0,10.0,USER
196059,,2021-05-13 16:58,USD,False,5.0,2022-12-01 13:19,BACKER,Backer,100.0,USER
197026,,2021-05-18 04:05,USD,True,-100.0,2021-05-18 04:05,CONTRIBUTOR,0,0.0,USER
197425,,2021-05-19 14:36,USD,True,2.0,2023-11-01 09:05,BACKER,0,102.0,USER
202378,,2021-06-08 03:04,USD,True,-250.0,2022-04-12 20:18,CONTRIBUTOR,0,0.0,USER
202847,,2021-06-09 22:00,USD,True,35.0,2024-08-01 03:08,BACKER,0,985.0,ORGANIZATION
203461,@opencollective,2021-06-12 18:46,USD,True,5.0,2024-08-01 07:06,BACKER,0,99.0,USER
204749,,2021-06-18 09:30,USD,True,827.0,2021-06-18 09:30,BACKER,0,827.0,FUND
205448,,2021-06-21 16:46,USD,True,500.0,2021-02-01 14:15,BACKER,0,20000.0,FUND
207315,,2021-06-30 00:46,USD,True,-1360.0,2024-06-07 00:55,CONTRIBUTOR,0,0.0,USER
207338,,2021-06-30 02:25,USD,True,1.0,2021-06-30 02:25,BACKER,0,1.0,COLLECTIVE
208768,,2021-07-06 15:46,USD,True,-210.0,2021-09-06 22:39,CONTRIBUTOR,0,0.0,USER
208961,@xteam,2021-07-07 10:53,USD,True,50.0,2021-07-07 10:53,BACKER,0,50.0,USER
213324,,2021-07-25 08:43,USD,False,5.0,2023-12-25 11:01,BACKER,Backer,160.0,USER
213872,,2021-07-28 05:44,USD,False,5.0,2021-11-02 01:07,BACKER,Backer,20.0,USER
214035,,2021-07-28 19:34,USD,True,5.0,2024-08-01 03:10,BACKER,Backer,185.0,ORGANIZATION
214595,,2021-07-31 22:36,USD,False,200.0,2021-11-02 01:13,BACKER,Bronze Sponsor,800.0,ORGANIZATION
216712,@troypoint,2021-08-09 18:31,USD,False,200.0,2021-11-02 02:09,BACKER,Bronze Sponsor,800.0,USER
218444,,2021-08-17 04:02,USD,True,-100.0,2021-11-18 20:53,CONTRIBUTOR,0,0.0,USER
219616,,2021-08-21 00:24,USD,True,10.0,2021-08-21 00:24,BACKER,0,10.0,USER
220227,,2021-08-24 10:01,USD,True,5.0,2021-08-24 10:01,BACKER,0,5.0,USER
221364,,2021-08-28 02:40,USD,False,5.0,2021-12-03 00:12,BACKER,Backer,20.0,ORGANIZATION
222110,,2021-08-30 19:54,USD,True,1.0,2024-07-30 10:08,BACKER,0,36.0,USER
222261,,2021-08-31 08:18,USD,True,10.0,2021-08-31 08:18,BACKER,0,10.0,USER
226253,,2021-09-16 01:25,USD,False,5.0,2021-09-16 01:25,BACKER,Backer,5.0,USER
227408,,2021-09-21 09:37,USD,True,10.0,2021-09-21 09:37,BACKER,0,10.0,USER
227453,,2021-09-21 14:48,USD,True,10.0,2024-07-01 05:07,BACKER,Backer,340.0,USER
228520,,2021-09-26 19:05,USD,True,5.0,2021-09-26 19:05,BACKER,0,5.0,USER
229525,,2021-10-01 08:06,USD,False,200.0,2022-12-01 19:17,BACKER,Bronze Sponsor,2800.0,ORGANIZATION
231589,,2021-10-10 14:29,USD,False,5.0,2023-03-10 10:32,BACKER,Backer,90.0,USER
231937,,2021-10-12 05:06,USD,True,-100.0,2021-10-12 05:06,CONTRIBUTOR,0,0.0,USER
232361,,2021-10-14 04:03,USD,True,-100.0,2021-11-08 23:04,CONTRIBUTOR,0,0.0,USER
233831,,2021-10-20 10:02,USD,True,513.09,2021-12-01 11:36,BACKER,0,1033.09,ORGANIZATION
236442,,2021-10-29 16:15,USD,True,-6450.0,2022-02-21 22:17,CONTRIBUTOR,0,0.0,USER
237148,,2021-11-02 02:01,USD,False,5.0,2021-11-02 02:01,BACKER,Backer,5.0,USER
237149,,2021-11-02 02:01,USD,False,10000.0,2019-09-08 15:29,BACKER,Backer,20005.0,FUND
239051,,2021-11-06 21:10,USD,True,5.0,2021-11-06 21:10,BACKER,0,5.0,USER
239338,上海甜新科技有限公司,2021-11-08 10:41,USD,True,2.0,2021-11-08 10:41,BACKER,0,2.0,USER
239556,,2021-11-08 22:10,USD,True,-100.0,2022-01-18 04:43,CONTRIBUTOR,0,0.0,USER
239573,,2021-11-08 23:04,USD,True,-100.0,2022-02-28 05:02,CONTRIBUTOR,0,0.0,USER
242141,Dolphin{anty},2021-11-16 08:30,USD,True,50.0,2021-11-16 08:30,BACKER,0,50.0,USER
244697,,2021-11-23 06:54,USD,False,200.0,2021-11-23 06:54,BACKER,Bronze Sponsor,200.0,ORGANIZATION
245295,,2021-11-24 03:24,USD,False,1000.0,2022-05-01 21:04,BACKER,Gold Sponsor,7000.0,ORGANIZATION
249605,,2021-12-03 18:44,USD,False,10.0,2024-04-01 06:08,BACKER,Backer,290.0,USER
249995,,2021-12-04 05:05,USD,True,25.0,2021-12-04 05:05,BACKER,0,25.0,USER
250541,@babel,2021-12-05 14:53,USD,True,5.0,2024-08-01 06:06,BACKER,Backer,165.0,USER
251233,,2021-12-06 21:02,USD,True,-550.01,2024-07-24 05:38,CONTRIBUTOR,0,0.0,USER
251351,,2021-12-07 01:44,USD,True,5.0,2024-08-01 07:10,BACKER,Backer,165.0,ORGANIZATION
251583,,2021-12-07 14:28,USD,True,54.08,2021-12-07 14:28,BACKER,0,54.08,USER
254864,,2021-12-13 21:20,USD,True,-3560.0,2021-12-13 20:33,CONTRIBUTOR,0,0.0,USER
255463,,2021-12-14 22:29,USD,True,3000.0,2021-12-14 22:29,BACKER,0,3000.0,ORGANIZATION
257793,,2021-12-21 17:18,USD,True,112.0,2021-12-21 17:18,BACKER,0,112.0,ORGANIZATION
259208,,2021-12-25 14:46,USD,False,5.0,2024-01-01 12:05,BACKER,Backer,125.0,USER
263897,,2022-01-07 11:40,USD,True,200.0,2022-01-07 11:40,BACKER,0,200.0,COLLECTIVE
264194,,2022-01-08 08:59,USD,False,5.0,2022-03-01 21:06,BACKER,Backer,15.0,USER
264349,,2022-01-09 05:22,USD,True,30.0,2022-01-09 05:22,BACKER,0,30.0,USER
265754,,2022-01-13 20:40,USD,True,20.0,2022-01-13 20:40,BACKER,0,20.0,USER
